name,class,image_path,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,fold,crop_path,croped
AlexEmma_011824880_00000076,0,./data/Images/Angry/AlexEmma_011824880_00000076.png,-0.0022622,-0.0068676,-0.0080289,-0.0049804,-0.0078652,-0.0078594,0.010013,0.0023534,0.0017103,0.0064359,4,data/crop_faces/0/AlexEmma_011824880_00000076.png,True
AlexEmma_001911440_00000042,0,./data/Images/Angry/AlexEmma_001911440_00000042.png,-0.0011693,-0.022367,-0.014832,-0.0011779,-0.011345,-0.016939,0.0048949,-0.012611,0.0053144,0.0066979,4,data/crop_faces/0/AlexEmma_001911440_00000042.png,True
AlexEmma_000958320_00000048,0,./data/Images/Angry/AlexEmma_000958320_00000048.png,-0.00044217,-0.0023756,-0.0024227,-0.010372,0.0021083,0.00092784,0.00082337,-0.0031689,-0.0039125,0.0051525,4,data/crop_faces/0/AlexEmma_000958320_00000048.png,False
GirlWithAPearlEarring_012432920_00000031,0,./data/Images/Angry/GirlWithAPearlEarring_012432920_00000031.png,-0.0015065,0.011606,0.03203,0.006974,-0.0050312,-0.00068306,-0.008885,0.00010779,-0.0041655,0.002562,4,data/crop_faces/0/GirlWithAPearlEarring_012432920_00000031.png,False
AlexEmma_011824880_00000041,0,./data/Images/Angry/AlexEmma_011824880_00000041.png,-0.00046242,-0.0093245,-0.0083331,-0.0087151,-0.0069696,-0.005116,0.0060904,-0.0048525,-0.00099424,0.0024985,4,data/crop_faces/0/AlexEmma_011824880_00000041.png,True
ThereIsSomethingAboutMary_001604560_00000007,1,./data/Images/Disgust/ThereIsSomethingAboutMary_001604560_00000007.png,-0.0032942,0.0062278,-0.0017888,-0.00075047,0.016717,-0.0040741,-0.010337,0.0064753,-0.00057969,0.00019557,0,data/crop_faces/1/ThereIsSomethingAboutMary_001604560_00000007.png,True
Bridesmaids_004523000_00000001,1,./data/Images/Disgust/Bridesmaids_004523000_00000001.png,-0.0042138,-0.018563,-0.010252,-0.0036662,-0.0019804,0.0048976,0.0051096,-0.0059663,0.0021202,-0.0040727,0,data/crop_faces/1/Bridesmaids_004523000_00000001.png,True
DecemberBoys_001529720_00000001,1,./data/Images/Disgust/DecemberBoys_001529720_00000001.png,0.0013602,-0.00048568,0.018783,-0.014185,0.00083704,0.0067085,-0.00769,-0.0016963,0.0036435,0.006196,0,data/crop_faces/1/DecemberBoys_001529720_00000001.png,True
21_010330280_00000013,1,./data/Images/Disgust/21_010330280_00000013.png,-0.005157,-0.017985,-0.024458,0.00083006,-0.0020339,-0.0079642,-0.005549,-0.0037699,-0.0001479,-0.0027526,0,data/crop_faces/1/21_010330280_00000013.png,True
ThereIsSomethingAboutMary_001604560_00000001,1,./data/Images/Disgust/ThereIsSomethingAboutMary_001604560_00000001.png,-0.0054901,-0.00010238,-0.0074095,0.0052855,0.014815,-0.0060005,-0.0047311,0.001508,-0.00055293,-0.0033916,0,data/crop_faces/1/ThereIsSomethingAboutMary_001604560_00000001.png,False
AmericanHistoryX_000647360_00000015,1,./data/Images/Disgust/AmericanHistoryX_000647360_00000015.png,-0.0044845,0.0028872,-0.0010964,0.0019331,0.0066912,0.0024015,-0.0045023,-0.0045183,-0.002344,-0.0074905,0,data/crop_faces/1/AmericanHistoryX_000647360_00000015.png,True
AboutABoy_012126048_00000012,1,./data/Images/Disgust/AboutABoy_012126048_00000012.png,-0.0015761,-0.0041356,-0.0086636,-0.0035124,0.0054891,0.0034448,0.000677,-0.0079409,0.0042409,9.11e-05,0,data/crop_faces/1/AboutABoy_012126048_00000012.png,True
HarryPotter_Half_Blood_Prince_005637734_00000074,1,./data/Images/Disgust/HarryPotter_Half_Blood_Prince_005637734_00000074.png,-0.0015088,0.011625,0.0020941,-0.015715,0.0019224,0.0030826,-0.001428,0.0063875,-0.00077687,0.0012504,0,data/crop_faces/1/HarryPotter_Half_Blood_Prince_005637734_00000074.png,False
Hangover_012553854_00000043,1,./data/Images/Disgust/Hangover_012553854_00000043.png,-0.0021103,-0.019821,0.0035588,-0.0055669,-0.0035273,-0.0084556,-0.0043956,-0.0060378,0.0043834,0.00046619,0,data/crop_faces/1/Hangover_012553854_00000043.png,False
Hangover_000738334_00000060,1,./data/Images/Disgust/Hangover_000738334_00000060.png,-0.0033224,-0.022778,-9.91e-05,-0.0066582,0.0038892,-0.0050239,-0.0052659,-0.0048151,0.0025252,-0.0077996,0,data/crop_faces/1/Hangover_000738334_00000060.png,False
OceansThirteen_000923600_00000054,1,./data/Images/Disgust/OceansThirteen_000923600_00000054.png,0.0083785,-0.01039,0.043965,-0.010484,0.0021856,0.005882,-0.011099,-0.001292,0.00098564,0.0055304,0,data/crop_faces/1/OceansThirteen_000923600_00000054.png,False
Terminal_004946320_00000067,1,./data/Images/Disgust/Terminal_004946320_00000067.png,-0.00028844,-0.025262,0.0044334,0.0099286,-0.0037223,-0.0060021,0.0080439,-0.010324,-0.00090835,0.0071644,0,data/crop_faces/1/Terminal_004946320_00000067.png,True
OceansThirteen-010619400_00000087,1,./data/Images/Disgust/OceansThirteen-010619400_00000087.png,0.0023655,0.050737,0.01352,0.014078,-0.0068864,0.0035292,-0.0072592,0.0047723,-0.0050007,-0.0012606,0,data/crop_faces/1/OceansThirteen-010619400_00000087.png,True
OceansThirteen_000923600_00000078,1,./data/Images/Disgust/OceansThirteen_000923600_00000078.png,-0.00133,0.0091775,0.017029,-0.00093678,0.0042555,0.0035755,-0.0087338,0.0024911,-0.0051695,0.001569,0,data/crop_faces/1/OceansThirteen_000923600_00000078.png,False
Bridesmaids_004523000_00000034,1,./data/Images/Disgust/Bridesmaids_004523000_00000034.png,-0.0044925,-0.018244,-0.0085587,-0.0036848,0.0020521,0.0047522,0.0045501,-0.0083308,0.0016737,-0.0011184,0,data/crop_faces/1/Bridesmaids_004523000_00000034.png,True
AlexEmma_004117920_00000105,1,./data/Images/Disgust/AlexEmma_004117920_00000105.png,-0.0011231,-0.00066044,9.4e-05,-0.008983,-0.0050896,0.012213,0.0074814,0.0088041,-0.0021794,0.001708,1,data/crop_faces/1/AlexEmma_004117920_00000105.png,True
OceansThirteen_010619400_00000057,1,./data/Images/Disgust/OceansThirteen_010619400_00000057.png,9.14e-05,0.054775,0.01794,0.0052573,-0.0068754,0.0013289,-0.0088476,-0.0035389,0.0012751,-0.0018517,1,data/crop_faces/1/OceansThirteen_010619400_00000057.png,True
Informant_000946654_00000058,1,./data/Images/Disgust/Informant_000946654_00000058.png,0.00016229,-0.0036146,-0.0071203,-0.0075125,-0.012784,0.0063235,-0.0044059,0.0063893,-9.65e-05,-0.0046834,1,data/crop_faces/1/Informant_000946654_00000058.png,False
HauntingMollyHartely_002326760_00000046,1,./data/Images/Disgust/HauntingMollyHartely_002326760_00000046.png,-0.0018896,0.013568,0.0087067,-0.0052575,-0.0039089,0.008871,-0.00079609,0.0024582,0.0089204,-0.0073089,1,data/crop_faces/1/HauntingMollyHartely_002326760_00000046.png,False
MissMarch_002616840_00000024,1,./data/Images/Disgust/MissMarch_002616840_00000024.png,-0.0027004,-0.0062798,0.0017687,-0.0077081,-0.004601,0.0042973,0.0013257,-0.0028919,-0.0022167,-0.00048889,1,data/crop_faces/1/MissMarch_002616840_00000024.png,False
ThereIsSomethingAboutMary_002123400_00000016,1,./data/Images/Disgust/ThereIsSomethingAboutMary_002123400_00000016.png,-0.0039004,-0.015755,-0.0015366,-0.0016633,0.0033906,0.0037672,0.008508,0.00019411,-0.0088646,-0.00563,1,data/crop_faces/1/ThereIsSomethingAboutMary_002123400_00000016.png,True
Informant_004436174_00000090,1,./data/Images/Disgust/Informant_004436174_00000090.png,-0.0018475,-0.016583,0.021762,-0.00038809,0.0021205,0.0094484,-0.0037852,-0.0059946,0.0020321,0.0016492,1,data/crop_faces/1/Informant_004436174_00000090.png,True
ChangeUp_003110680_00000003,1,./data/Images/Disgust/ChangeUp_003110680_00000003.png,-0.0041646,-0.0020775,-0.0012968,-0.0045569,-0.00054415,0.010862,0.0066841,-0.00059434,0.0018944,-0.0044594,1,data/crop_faces/1/ChangeUp_003110680_00000003.png,True
Hangover_012553854_00000031,1,./data/Images/Disgust/Hangover_012553854_00000031.png,-0.0063856,-0.015994,-0.016532,-0.0010908,-0.0099065,-0.0067037,0.0010796,0.0019489,-0.0020441,0.0087365,1,data/crop_faces/1/Hangover_012553854_00000031.png,True
OceansTwelve_013606640_00000007,1,./data/Images/Disgust/OceansTwelve_013606640_00000007.png,-0.0036134,-0.0064495,0.0075084,0.0084596,-0.0026326,0.0077742,-0.002977,-0.0079111,0.0067646,0.00010392,1,data/crop_faces/1/OceansTwelve_013606640_00000007.png,False
DecemberBoys_002838640_00000097,1,./data/Images/Disgust/DecemberBoys_002838640_00000097.png,0.0035959,0.013892,0.0041849,-0.0098141,-0.0081057,0.0037111,-0.0067658,0.0030021,0.0064541,0.00057419,1,data/crop_faces/1/DecemberBoys_002838640_00000097.png,True
Bridesmaids_001847600_00000001,1,./data/Images/Disgust/Bridesmaids_001847600_00000001.png,-0.0037278,-0.0063151,-0.0065928,-0.0009702,0.0053566,-0.0062934,-0.0083007,0.010102,-0.0023178,-0.0030821,1,data/crop_faces/1/Bridesmaids_001847600_00000001.png,True
AboutABoy_010940087_00000040,1,./data/Images/Disgust/AboutABoy_010940087_00000040.png,-0.0011701,-0.015637,0.0028305,-0.00041672,-0.010515,-0.0031475,0.0081117,-0.0046497,-0.0027629,0.0077715,1,data/crop_faces/1/AboutABoy_010940087_00000040.png,False
OceansEleven_005419880_00000050,1,./data/Images/Disgust/OceansEleven_005419880_00000050.png,0.0092916,0.04953,0.019471,-0.010871,-0.0096669,0.002704,-0.0042839,-0.0033878,0.0057901,0.0049757,1,data/crop_faces/1/OceansEleven_005419880_00000050.png,False
TheShining_000808160_00000077,1,./data/Images/Disgust/TheShining_000808160_00000077.png,0.00033597,-0.004446,-0.0040537,-0.0089492,0.0066344,-0.0069343,-0.00052136,-0.0015514,0.0010928,-0.0046691,1,data/crop_faces/1/TheShining_000808160_00000077.png,True
NanyDiaries_001809000_00000047,1,./data/Images/Disgust/NanyDiaries_001809000_00000047.png,-0.0017436,-0.0066875,0.0013774,-0.0041314,-0.0045533,0.0082678,-0.0070946,-0.00010465,-0.0023275,0.0049467,2,data/crop_faces/1/NanyDiaries_001809000_00000047.png,False
HarryPotter_Deathly_Hallows_1_001425880_00000013,1,./data/Images/Disgust/HarryPotter_Deathly_Hallows_1_001425880_00000013.png,-0.00078305,0.0148,-0.0078447,-0.0091391,-0.0053237,0.0026549,0.0033653,0.0036404,0.0047619,-0.0029568,2,data/crop_faces/1/HarryPotter_Deathly_Hallows_1_001425880_00000013.png,True
HarryPotter_Deathly_Hallows_1_003307280_00000014,1,./data/Images/Disgust/HarryPotter_Deathly_Hallows_1_003307280_00000014.png,-0.0039129,0.00046351,-0.018268,-0.0019068,0.010019,-0.0074012,-0.0070886,0.0037225,-0.00050744,-0.0016175,2,data/crop_faces/1/HarryPotter_Deathly_Hallows_1_003307280_00000014.png,True
ThereIsSomethingAboutMary_002123400_00000001,1,./data/Images/Disgust/ThereIsSomethingAboutMary_002123400_00000001.png,-0.0039183,-0.020004,-0.00027557,0.00090478,0.0061498,-0.0010593,0.0045314,-0.0090199,-0.0065742,-0.0047141,2,data/crop_faces/1/ThereIsSomethingAboutMary_002123400_00000001.png,True
Descendants_005217360_00000063,1,./data/Images/Disgust/Descendants_005217360_00000063.png,0.00019479,0.00487,-0.0071442,0.0037596,-0.0058969,0.0060544,0.017791,-0.0056629,-0.0041178,0.00018987,2,data/crop_faces/1/Descendants_005217360_00000063.png,True
ThereIsSomethingAboutMary_014003120_00000019,1,./data/Images/Disgust/ThereIsSomethingAboutMary_014003120_00000019.png,-0.00013283,-0.0037666,0.013557,-0.0077676,0.00026306,0.0046748,-0.01368,0.0020179,0.0022388,0.0044138,2,data/crop_faces/1/ThereIsSomethingAboutMary_014003120_00000019.png,True
AboutABoy_010940087_00000024,1,./data/Images/Disgust/AboutABoy_010940087_00000024.png,-0.0012367,-0.021997,0.014273,-0.00012845,-0.00020094,-0.0059479,0.0076861,-0.0070972,0.001013,0.0083883,2,data/crop_faces/1/AboutABoy_010940087_00000024.png,False
Hangover_010046254_00000049,1,./data/Images/Disgust/Hangover_010046254_00000049.png,-0.0019152,0.0084132,-0.010329,-0.0031939,-0.005604,-0.0071929,-0.0016531,-0.0025201,0.0039018,-0.0066217,2,data/crop_faces/1/Hangover_010046254_00000049.png,True
OrangeAndSunshine_000941320_00000033,1,./data/Images/Disgust/OrangeAndSunshine_000941320_00000033.png,-0.0016232,0.02992,-0.0024979,0.0026657,0.0021982,0.012656,0.0034334,0.0067863,-0.00088066,-0.0014221,2,data/crop_faces/1/OrangeAndSunshine_000941320_00000033.png,True
MarotAtTheWedding_005206720_00000003,1,./data/Images/Disgust/MarotAtTheWedding_005206720_00000003.png,-0.0017346,-0.0069289,-0.0073222,-0.0050609,-0.0084182,0.0029253,0.009138,0.0033507,0.0019567,-0.0019072,2,data/crop_faces/1/MarotAtTheWedding_005206720_00000003.png,False
Hangover_010046254_00000068,1,./data/Images/Disgust/Hangover_010046254_00000068.png,-0.004791,-0.00088611,-0.0011919,0.0059552,-0.0091591,0.0081066,-0.0059339,-0.00028907,0.0077672,-0.00097069,2,data/crop_faces/1/Hangover_010046254_00000068.png,True
TheShining_000745280_00000062,1,./data/Images/Disgust/TheShining_000745280_00000062.png,-0.0032452,-0.012286,0.0011562,0.0019378,0.0063835,-0.0029618,-0.0026579,-0.0085274,0.0025516,-0.0045897,2,data/crop_faces/1/TheShining_000745280_00000062.png,True
ChangeUp_000505720_00000033,1,./data/Images/Disgust/ChangeUp_000505720_00000033.png,-0.003145,-0.005929,0.0015288,-0.0097295,0.0078943,-0.0047812,0.00044384,0.0010784,0.00074019,0.0011093,2,data/crop_faces/1/ChangeUp_000505720_00000033.png,True
AlexEmma_005542400_00000020,1,./data/Images/Disgust/AlexEmma_005542400_00000020.png,0.001428,-0.0082374,0.0028753,-0.010148,-0.0045401,0.0081307,0.0017954,0.0010812,0.0017496,0.0036813,2,data/crop_faces/1/AlexEmma_005542400_00000020.png,True
OceansThirteen_014429160_00000037,1,./data/Images/Disgust/OceansThirteen_014429160_00000037.png,0.0018012,0.0039255,0.013467,-4.86e-05,-0.0025165,0.0016681,-0.0098971,0.0015695,0.00099579,0.0013795,2,data/crop_faces/1/OceansThirteen_014429160_00000037.png,False
MissMarch_000157760_00000017,1,./data/Images/Disgust/MissMarch_000157760_00000017.png,-0.0034175,0.0077076,0.0031443,0.010257,-0.0050556,-0.0055491,-0.0083307,0.0006847,-0.0012234,-0.0020943,3,data/crop_faces/1/MissMarch_000157760_00000017.png,True
AmericanHistoryX_012427760_00000011,1,./data/Images/Disgust/AmericanHistoryX_012427760_00000011.png,-0.0065098,0.0013837,-0.015999,0.016761,-0.0018829,0.0057757,-0.012015,0.006896,-0.0014403,0.0037649,3,data/crop_faces/1/AmericanHistoryX_012427760_00000011.png,True
Town_001059240_00000092,1,./data/Images/Disgust/Town_001059240_00000092.png,-0.0011898,0.0023619,0.0030435,-0.0013338,-0.0021178,0.0073274,0.01203,0.0037254,-0.0074333,-0.00033187,3,data/crop_faces/1/Town_001059240_00000092.png,False
LittleManhattan_004848763_00000037,1,./data/Images/Disgust/LittleManhattan_004848763_00000037.png,-0.0021686,-0.017608,0.0049548,-0.0013556,0.0024318,-0.0098268,0.00013125,0.011992,-0.0026189,0.0046918,3,data/crop_faces/1/LittleManhattan_004848763_00000037.png,True
ItsComplicated_013607568_00000019,1,./data/Images/Disgust/ItsComplicated_013607568_00000019.png,-0.00015344,0.0072019,0.0017911,-0.0123,-0.00043422,0.00392,0.0023269,0.0033585,-0.0061409,-0.00099021,3,data/crop_faces/1/ItsComplicated_013607568_00000019.png,True
HarryPotter_Half_Blood_Prince_005637734_00000001,1,./data/Images/Disgust/HarryPotter_Half_Blood_Prince_005637734_00000001.png,0.0051266,0.014591,-0.0018696,-0.012422,-0.0011248,0.0045855,-0.0027086,0.0055742,-0.0015456,0.0016971,3,data/crop_faces/1/HarryPotter_Half_Blood_Prince_005637734_00000001.png,False
OceansEleven_002010400_00000015,1,./data/Images/Disgust/OceansEleven_002010400_00000015.png,-0.0044034,0.038492,0.0031048,0.010457,0.00019661,-0.0028791,-0.0054678,-0.0063309,0.0041389,-0.0069202,3,data/crop_faces/1/OceansEleven_002010400_00000015.png,True
OceansTwelve_002850840_00000013,1,./data/Images/Disgust/OceansTwelve_002850840_00000013.png,0.0013546,-0.0096056,0.023719,-0.0045568,-0.0052956,0.0040344,-0.010695,-0.0005542,-0.00271,0.0050154,3,data/crop_faces/1/OceansTwelve_002850840_00000013.png,True
Halloween_004540080_00000030,1,./data/Images/Disgust/Halloween_004540080_00000030.png,0.00065525,0.028584,0.0037696,-0.0050254,-0.0045064,0.0079692,-0.0059093,-0.00029806,0.000314,0.002632,3,data/crop_faces/1/Halloween_004540080_00000030.png,False
HauntingMollyHartely_002326760_00000018,1,./data/Images/Disgust/HauntingMollyHartely_002326760_00000018.png,-0.0013976,0.0057918,0.0026587,-0.0077641,-0.0046243,0.0062172,0.0053177,0.002735,0.0035345,0.00036991,3,data/crop_faces/1/HauntingMollyHartely_002326760_00000018.png,False
MissMarch_003021680_00000018,1,./data/Images/Disgust/MissMarch_003021680_00000018.png,-0.00055271,0.0056373,0.0023993,-0.0067179,0.0026194,-0.002538,-0.0053991,-0.0012881,-0.00058608,0.0025116,3,data/crop_faces/1/MissMarch_003021680_00000018.png,False
YouveGotAMail_004825734_00000046,1,./data/Images/Disgust/YouveGotAMail_004825734_00000046.png,-0.0031523,-0.01735,-0.0044294,0.00017089,0.0018514,0.010144,-0.0039481,-0.00023932,0.0049061,-0.0019141,3,data/crop_faces/1/YouveGotAMail_004825734_00000046.png,True
OceansEleven_002010400_00000001,1,./data/Images/Disgust/OceansEleven_002010400_00000001.png,-0.0033257,0.03366,0.0017892,0.0039501,-0.0016081,0.0062237,-0.0065558,0.00023465,0.0015579,-0.0014083,3,data/crop_faces/1/OceansEleven_002010400_00000001.png,True
Bridesmaids_000519240_00000057,1,./data/Images/Disgust/Bridesmaids_000519240_00000057.png,-0.0010395,0.026179,2.16e-05,-0.0014817,0.0033446,0.0065154,-0.0068588,-0.0058016,0.00020145,-0.0033229,3,data/crop_faces/1/Bridesmaids_000519240_00000057.png,True
MissMarch_002616840_00000018,1,./data/Images/Disgust/MissMarch_002616840_00000018.png,-0.0017794,-0.0089259,0.00095508,-0.0093209,0.002619,0.0058274,-0.0009597,-0.0047666,-0.003252,-2.13e-05,3,data/crop_faces/1/MissMarch_002616840_00000018.png,True
MissMarch_000236840_00000026,1,./data/Images/Disgust/MissMarch_000236840_00000026.png,-0.0057128,-0.029387,0.0081063,0.0024929,0.0099669,-0.0053609,-0.0032148,0.0038831,-0.00019091,0.0027911,4,data/crop_faces/1/MissMarch_000236840_00000026.png,True
TheShining_005047920_00000015,1,./data/Images/Disgust/TheShining_005047920_00000015.png,-0.0019997,0.0052943,0.0030536,-0.0077476,0.0036006,0.009878,0.0039929,0.0065915,0.0019665,-0.00011925,4,data/crop_faces/1/TheShining_005047920_00000015.png,True
AboutABoy_010940087_00000013,1,./data/Images/Disgust/AboutABoy_010940087_00000013.png,0.0001541,-0.018883,0.0076468,-0.0055303,-0.0033281,-0.008981,0.0087478,-0.00034998,-0.0019279,0.011018,4,data/crop_faces/1/AboutABoy_010940087_00000013.png,False
OceansTwelve_002850840_00000016,1,./data/Images/Disgust/OceansTwelve_002850840_00000016.png,-0.0016106,0.0084465,0.021104,0.0056739,-0.00078128,0.0039648,-0.012901,-0.0025072,-0.0047676,-0.0007419,4,data/crop_faces/1/OceansTwelve_002850840_00000016.png,False
OceansThirteen_000923600_00000024,1,./data/Images/Disgust/OceansThirteen_000923600_00000024.png,0.0014433,-0.0070617,0.015915,-0.0064581,-0.0061475,0.0018375,-0.0080735,-0.0033155,0.0011126,0.0052877,4,data/crop_faces/1/OceansThirteen_000923600_00000024.png,False
CryingGame_013249040_00000050,1,./data/Images/Disgust/CryingGame_013249040_00000050.png,-0.0047646,-0.0032331,-0.0070273,0.0032254,0.0075652,-0.0081792,-0.0067958,0.0014333,-0.001039,-0.0040552,4,data/crop_faces/1/CryingGame_013249040_00000050.png,False
LittleManhattan_004353174_00000044,1,./data/Images/Disgust/LittleManhattan_004353174_00000044.png,-0.0046987,-0.018326,-0.020029,0.011447,-0.0057084,0.0098279,0.0088666,0.0022603,0.0090739,-0.0059917,4,data/crop_faces/1/LittleManhattan_004353174_00000044.png,True
Informant_001016054_00000011,1,./data/Images/Disgust/Informant_001016054_00000011.png,-0.0011104,-0.00068553,-0.00047995,0.0053276,0.006326,0.0065056,-0.010346,0.0064027,-0.0030099,-0.0010966,4,data/crop_faces/1/Informant_001016054_00000011.png,True
Juno_003321880_00000052,1,./data/Images/Disgust/Juno_003321880_00000052.png,-0.0042939,-0.00021311,-0.011592,0.0058406,0.0036251,-0.011515,0.0017282,0.0054354,0.00041978,0.0039579,4,data/crop_faces/1/Juno_003321880_00000052.png,True
Descendants_004931320_00000014,1,./data/Images/Disgust/Descendants_004931320_00000014.png,-0.0024486,-0.0060421,-0.0028672,-0.0005862,-0.0079376,0.012117,0.01055,-0.0024274,0.003518,0.0040048,4,data/crop_faces/1/Descendants_004931320_00000014.png,True
MissMarch_000236840_00000001,1,./data/Images/Disgust/MissMarch_000236840_00000001.png,-0.0018437,-0.010591,0.015804,-0.0031962,0.0061542,0.0055293,-0.0070218,0.0017164,0.0016576,-0.00091548,4,data/crop_faces/1/MissMarch_000236840_00000001.png,False
Informant_000946654_00000045,1,./data/Images/Disgust/Informant_000946654_00000045.png,-0.0015716,-0.019315,0.0015298,0.00094295,0.0003388,-0.0077032,0.0038854,-0.0011937,-0.0081873,-0.0086919,4,data/crop_faces/1/Informant_000946654_00000045.png,False
OceansEleven_005419880_00000038,1,./data/Images/Disgust/OceansEleven_005419880_00000038.png,0.0072738,0.049601,0.022602,-0.0093499,-0.01038,0.0016216,-0.0044078,-0.00023266,0.0054266,0.0043929,4,data/crop_faces/1/OceansEleven_005419880_00000038.png,False
HarryPotter_PhilosopherStone_001549894_00000001,1,./data/Images/Disgust/HarryPotter_PhilosopherStone_001549894_00000001.png,-0.0014978,0.012439,0.0024907,0.0035462,-0.00095583,0.010271,0.00055087,-0.0030249,0.0048758,-0.0049309,4,data/crop_faces/1/HarryPotter_PhilosopherStone_001549894_00000001.png,False
PrettyInPink_003845400_00000009,1,./data/Images/Disgust/PrettyInPink_003845400_00000009.png,-0.0048051,-0.0080688,-0.016213,0.0020449,-0.0048035,-0.0021213,0.0035283,0.011736,-0.0036367,-0.0031374,4,data/crop_faces/1/PrettyInPink_003845400_00000009.png,True
OceansTwelve_000540800_00000021,2,./data/Images/Fear/OceansTwelve_000540800_00000021.png,-0.0043091,-0.0078462,-0.010634,0.0087277,-0.0084853,0.012882,-0.002087,-0.0011093,0.0025703,0.0022922,0,data/crop_faces/2/OceansTwelve_000540800_00000021.png,False
HarryPotter_Prisoners_Of_Azkaban_012430040_00000009,2,./data/Images/Fear/HarryPotter_Prisoners_Of_Azkaban_012430040_00000009.png,-0.004869,0.01279,-0.0093474,-0.0036642,0.0041573,0.0038046,0.0049938,0.0020949,-0.010292,-0.0030053,0,data/crop_faces/2/HarryPotter_Prisoners_Of_Azkaban_012430040_00000009.png,True
WrongTurn3_010924040_00000055,2,./data/Images/Fear/WrongTurn3_010924040_00000055.png,-0.0018083,0.014715,-0.0070587,0.0080541,-0.0040101,-0.0043336,0.0046196,-0.0077491,0.00048605,0.0017756,0,data/crop_faces/2/WrongTurn3_010924040_00000055.png,False
Bridesmaids_001604640_00000024,2,./data/Images/Fear/Bridesmaids_001604640_00000024.png,0.0014635,-0.00020304,0.008104,-0.012684,0.0054289,0.0010243,0.00067965,-0.0030074,0.0027508,0.0011259,0,data/crop_faces/2/Bridesmaids_001604640_00000024.png,False
JennifersBody_005841913_00000031,2,./data/Images/Fear/JennifersBody_005841913_00000031.png,-0.0026219,0.0090045,-0.0012318,0.0055852,-0.0042499,0.0016748,0.0056551,-0.0032816,-0.00027544,-0.0012909,0,data/crop_faces/2/JennifersBody_005841913_00000031.png,True
JennifersBody_002410291_00000020,2,./data/Images/Fear/JennifersBody_002410291_00000020.png,-0.0021187,0.015498,0.0083982,0.0013655,0.00058868,-0.0061755,-0.0067507,0.0017574,0.001186,0.0023055,0,data/crop_faces/2/JennifersBody_002410291_00000020.png,False
Hangover_010805134_00000008,2,./data/Images/Fear/Hangover_010805134_00000008.png,-0.0024717,0.0062467,0.004341,-0.0044007,-0.00064812,-0.0037549,-0.009376,0.0013072,-0.0029351,-0.0018868,0,data/crop_faces/2/Hangover_010805134_00000008.png,True
HarryPotter_PhilosopherStone_000401054_00000052,2,./data/Images/Fear/HarryPotter_PhilosopherStone_000401054_00000052.png,-0.0014445,-0.004797,0.012418,0.0047774,-0.0012443,-0.00062079,-0.00071916,-0.0083895,-2.04e-05,-0.0027522,0,data/crop_faces/2/HarryPotter_PhilosopherStone_000401054_00000052.png,True
ChangeUp_003339560_00000024,2,./data/Images/Fear/ChangeUp_003339560_00000024.png,-0.0011099,-0.0035422,0.00067777,-0.015853,-0.00033821,0.013718,0.0026476,0.0051272,0.00083077,-0.00080153,0,data/crop_faces/2/ChangeUp_003339560_00000024.png,True
DeepBlueSea_004442200_00000013,2,./data/Images/Fear/DeepBlueSea_004442200_00000013.png,-0.00057886,0.0060967,0.013124,0.0028625,-0.0010235,0.0093379,-0.0069994,0.0023534,0.0042049,0.0025055,0,data/crop_faces/2/DeepBlueSea_004442200_00000013.png,False
OceansThirteen_014012360_00000031,2,./data/Images/Fear/OceansThirteen_014012360_00000031.png,-0.0066602,0.023776,-0.0027606,0.034803,0.0019146,-0.0085148,-0.0094339,0.0019772,0.002155,-0.0044004,0,data/crop_faces/2/OceansThirteen_014012360_00000031.png,False
HauntingMollyHartely_000633000_00000041,2,./data/Images/Fear/HauntingMollyHartely_000633000_00000041.png,-0.0032784,-0.010812,-0.0029511,-0.0019979,0.0032923,-0.0083808,0.0089262,-0.0061127,-0.0056536,-5.35e-05,0,data/crop_faces/2/HauntingMollyHartely_000633000_00000041.png,True
21_014735000_00000001,2,./data/Images/Fear/21_014735000_00000001.png,-0.0028455,0.014855,0.0046833,0.01032,-0.014378,0.0084685,0.0011077,-0.0051745,0.020399,-0.0038711,0,data/crop_faces/2/21_014735000_00000001.png,True
Hangover_010805134_00000013,2,./data/Images/Fear/Hangover_010805134_00000013.png,-0.00069405,0.0015835,0.0057915,-0.00040078,0.00053128,-0.0051755,-0.0087165,0.0050241,-0.0028979,-0.0013702,0,data/crop_faces/2/Hangover_010805134_00000013.png,False
21_014735000_00000011,2,./data/Images/Fear/21_014735000_00000011.png,-0.0033895,0.017254,0.0027836,0.012517,-0.015001,0.0067624,7.62e-05,-0.0082109,0.019386,-0.0022732,0,data/crop_faces/2/21_014735000_00000011.png,True
DeepBlueSea_004442200_00000001,2,./data/Images/Fear/DeepBlueSea_004442200_00000001.png,0.0028346,-0.010073,0.040385,-0.0061718,-0.005478,0.00020615,-0.0082574,0.001748,0.00081809,0.0028158,0,data/crop_faces/2/DeepBlueSea_004442200_00000001.png,False
21_015145521_00000044,2,./data/Images/Fear/21_015145521_00000044.png,-0.0063549,0.010144,-0.022731,0.013474,-0.003651,-0.014931,-0.0028243,0.00058319,-0.0012287,-0.010356,0,data/crop_faces/2/21_015145521_00000044.png,True
